Unnamed: 0,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
39294,Sri Lanka,South Africa,Chittagong,142,16,5,8.192307692307692,45.0,165
45387,Sri Lanka,England,Southampton,84,48,5,7.0,25.0,140
25547,Pakistan,South Africa,St Lucia,115,27,6,7.419354838709677,58.0,148
49522,India,Bangladesh,Mirpur,90,36,7,6.428571428571429,43.0,166
9694,South Africa,England,Centurion,77,79,10,11.268292682926829,64.0,222
16946,Sri Lanka,Bangladesh,Johannesburg,47,76,8,6.409090909090909,33.0,147
2083,New Zealand,England,Wellington,146,27,7,9.419354838709678,47.0,196
2335,England,New Zealand,Hamilton,127,32,6,8.659090909090908,38.0,194
27823,New Zealand,Sri Lanka,Lauderhill,33,85,8,5.6571428571428575,31.0,120
2331,England,New Zealand,Hamilton,123,36,6,8.785714285714286,44.0,194
42145,Pakistan,Australia,Dubai,59,39,3,4.37037037037037,18.0,96
23073,Bangladesh,West Indies,St Kitts,80,36,3,5.714285714285714,19.0,118
7746,Bangladesh,West Indies,Lauderhill,76,79,8,11.121951219512194,55.0,184
13127,Australia,India,Sydney,111,48,8,9.25,42.0,194
32906,South Africa,Australia,Colombo,66,56,6,6.1875,33.0,146
810,England,South Africa,Cardiff,107,51,9,9.304347826086955,58.0,181
42500,England,New Zealand,Manchester,59,85,9,10.114285714285714,57.0,191
8563,Pakistan,Australia,Dubai,121,17,6,7.048543689320389,34.0,147
49782,Bangladesh,Sri Lanka,Mirpur,132,9,5,7.135135135135135,42.0,147
35827,New Zealand,England,Hamilton,112,41,8,8.50632911392405,37.0,192
19270,Australia,South Africa,Johannesburg,149,6,4,7.842105263157895,57.0,166
42828,New Zealand,Pakistan,Dubai,127,10,4,6.927272727272728,45.0,144
30432,West Indies,England,London,66,59,8,6.491803278688525,22.0,125
8203,New Zealand,India,Hamilton,206,3,6,10.564102564102564,55.0,212
49132,New Zealand,England,Delhi,91,57,8,8.666666666666666,40.0,153
14289,South Africa,New Zealand,Johannesburg,123,10,2,6.709090909090909,18.0,133
22789,South Africa,England,Centurion,94,75,10,12.533333333333331,80.0,241
24372,Australia,Bangladesh,Barbados,39,78,7,5.571428571428571,23.0,141
7642,Bangladesh,West Indies,Lauderhill,66,62,7,6.827586206896552,39.0,171
4829,Sri Lanka,Pakistan,Abu Dhabi,106,22,8,6.489795918367347,36.0,124
38034,Pakistan,South Africa,Dubai,45,53,5,4.029850746268656,25.0,98
31140,West Indies,Bangladesh,Mirpur,34,88,9,6.375,33.0,132
8546,Pakistan,Australia,Dubai,100,34,8,6.976744186046512,35.0,147
45108,England,Pakistan,Dubai,44,77,7,6.1395348837209305,28.0,160
30327,India,England,Kolkata,81,42,4,6.230769230769231,27.0,120
2327,England,New Zealand,Hamilton,122,40,7,9.15,52.0,194
32549,India,Australia,Colombo,84,44,5,6.631578947368421,25.0,140
39672,South Africa,New Zealand,Chittagong,131,17,6,7.631067961165049,53.0,170
49027,Sri Lanka,South Africa,Delhi,86,39,4,6.37037037037037,17.0,120
29355,Australia,South Africa,Johannesburg,93,32,5,6.340909090909091,36.0,147
30677,Sri Lanka,Pakistan,Abu Dhabi,87,64,7,9.321428571428571,38.0,141
32280,West Indies,England,Pallekele,74,70,10,8.88,43.0,179
16473,South Africa,England,Cape Town,75,56,7,7.03125,32.0,154
20975,South Africa,West Indies,London,113,42,8,8.692307692307692,43.0,183
19038,Australia,England,Manchester,100,28,7,6.521739130434782,34.0,145
3292,Afghanistan,West Indies,St Kitts,45,61,6,4.576271186440678,19.0,110
49738,Bangladesh,Sri Lanka,Mirpur,64,51,7,5.565217391304348,20.0,147
35847,New Zealand,England,Hamilton,142,22,6,8.693877551020408,40.0,192
18217,New Zealand,England,Manchester,76,37,5,5.493975903614458,26.0,123
27608,Australia,England,Adelaide,92,57,9,8.761904761904763,53.0,157
13873,South Africa,England,Cape Town,95,49,8,8.028169014084508,32.0,179
49484,India,Bangladesh,Mirpur,42,74,8,5.478260869565218,26.0,166
24373,Australia,Bangladesh,Barbados,40,77,7,5.5813953488372094,24.0,141
45181,England,Pakistan,Dubai,153,5,6,7.982608695652174,57.0,160
41893,South Africa,West Indies,Cape Town,109,37,7,7.879518072289157,44.0,165
16260,New Zealand,India,Johannesburg,158,15,5,9.028571428571428,67.0,190
41032,Sri Lanka,West Indies,Mirpur,95,34,6,6.627906976744186,31.0,160
20986,South Africa,West Indies,London,137,31,7,9.235955056179776,52.0,183
7058,South Africa,Sri Lanka,Centurion,138,23,8,8.536082474226804,43.0,180
31944,India,England,Colombo,111,33,8,7.655172413793103,35.0,170
9529,Pakistan,Australia,Sydney,104,32,5,7.090909090909091,41.0,107
49955,Pakistan,Bangladesh,Mirpur,20,82,7,3.1578947368421053,19.0,129
33754,West Indies,Australia,Colombo,57,76,8,7.772727272727272,43.0,205
47905,New Zealand,Pakistan,Chandigarh,95,53,8,8.507462686567164,39.0,180
24433,Australia,Bangladesh,Barbados,105,19,4,6.237623762376238,42.0,141
42687,England,Australia,Cardiff,146,25,8,9.221052631578948,73.0,182
62,Australia,Sri Lanka,Melbourne,76,58,10,7.354838709677419,31.0,168
44811,India,Australia,Adelaide,175,5,8,9.130434782608695,56.0,188
33057,Pakistan,India,Colombo,98,35,5,6.91764705882353,40.0,128
23090,Bangladesh,West Indies,St Kitts,96,20,2,5.76,24.0,118
5005,India,South Africa,Johannesburg,52,92,8,11.142857142857142,52.0,203
43919,New Zealand,South Africa,Centurion,139,26,6,8.872340425531915,45.0,177
21380,England,West Indies,London,155,1,4,7.815126050420168,39.0,161
24784,Australia,India,Barbados,140,39,9,10.37037037037037,68.0,184
10355,India,Bangladesh,Nagpur,91,50,8,7.8,44.0,174
4881,Pakistan,Sri Lanka,Lahore,35,91,10,7.241379310344827,35.0,180
40895,West Indies,Pakistan,Mirpur,74,48,6,6.166666666666667,30.0,166
37930,South Africa,Australia,Centurion,82,34,4,5.72093023255814,25.0,128
17627,India,South Africa,Durban,99,26,6,6.319148936170213,37.0,153
43060,South Africa,Australia,Melbourne,77,24,6,4.8125,23.0,101
3516,Afghanistan,West Indies,St Kitts,64,52,7,5.647058823529412,14.0,146
44301,Sri Lanka,Pakistan,Colombo,127,19,5,7.544554455445544,39.0,172
15462,West Indies,South Africa,Johannesburg,88,67,10,9.962264150943396,46.0,205
44601,South Africa,Australia,Cape Town,60,87,9,10.909090909090908,55.0,178
47179,Afghanistan,Sri Lanka,Kolkata,51,53,6,4.567164179104478,10.0,153
38455,New Zealand,West Indies,Auckland,168,10,5,9.163636363636364,61.0,189
30903,England,Pakistan,Dubai,50,78,7,7.142857142857143,38.0,150
42460,New Zealand,Pakistan,Dubai,130,5,3,6.782608695652174,26.0,135
35311,Australia,England,Southampton,76,76,9,10.363636363636363,51.0,248
41411,South Africa,Pakistan,Johannesburg,110,25,6,6.947368421052632,23.0,153
40115,Bangladesh,India,Mirpur,42,73,7,5.361702127659575,22.0,138
2363,England,New Zealand,Hamilton,183,4,4,9.46551724137931,58.0,194
47073,Pakistan,Bangladesh,Kolkata,123,34,8,8.581395348837209,36.0,201
22233,New Zealand,West Indies,Auckland,143,8,4,7.660714285714286,41.0,155
30100,New Zealand,South Africa,Hamilton,117,26,7,7.468085106382978,29.0,173
17624,India,South Africa,Durban,98,29,6,6.461538461538462,37.0,153
26542,New Zealand,Australia,Wellington,113,9,3,6.108108108108108,39.0,118
46780,New Zealand,India,Nagpur,40,75,7,5.333333333333333,25.0,126
31180,West Indies,Bangladesh,Mirpur,77,49,8,6.507042253521127,27.0,132
10453,India,West Indies,Mumbai,92,73,10,11.74468085106383,66.0,240
16576,Pakistan,Sri Lanka,Johannesburg,39,76,7,5.318181818181818,20.0,189
1669,West Indies,Pakistan,Abu Dhabi,39,63,6,4.105263157894737,22.0,103
24036,India,South Africa,St Lucia,88,48,8,7.333333333333333,49.0,186
5471,Sri Lanka,India,Mumbai,117,6,3,6.157894736842105,25.0,135
6828,Pakistan,South Africa,Centurion,153,4,1,7.913793103448276,33.0,168
36650,New Zealand,Sri Lanka,Pallekele,20,74,6,2.608695652173913,12.0,74
37290,England,Australia,Melbourne,105,17,3,6.116504854368932,18.0,130
3690,Sri Lanka,India,Colombo,163,2,3,8.288135593220339,45.0,170
39778,West Indies,Bangladesh,Mirpur,114,34,8,7.953488372093023,45.0,171
1655,West Indies,Pakistan,Abu Dhabi,29,77,7,4.046511627906977,17.0,103
38438,New Zealand,West Indies,Auckland,136,27,5,8.774193548387096,55.0,189
6220,Sri Lanka,Bangladesh,Colombo,138,10,4,7.527272727272727,51.0,159
43570,South Africa,Bangladesh,Mirpur,137,7,6,7.274336283185841,41.0,148
29205,South Africa,Australia,Cape Town,67,54,8,6.090909090909091,32.0,146
47222,Afghanistan,Sri Lanka,Kolkata,124,11,5,6.825688073394495,47.0,153
25676,New Zealand,England,St Lucia,125,20,7,7.5,51.0,149
49778,Bangladesh,Sri Lanka,Mirpur,124,13,5,6.953271028037383,36.0,147
4217,Pakistan,New Zealand,Mount Maunganui,123,28,7,8.021739130434783,46.0,181
11914,Australia,England,Southampton,92,38,5,6.7317073170731705,36.0,157
38563,West Indies,New Zealand,Wellington,120,23,6,7.422680412371134,48.0,159
5316,India,South Africa,Cape Town,122,31,7,8.224719101123595,42.0,172
35362,Australia,England,Southampton,197,26,8,12.574468085106384,72.0,248
49536,India,Bangladesh,Mirpur,120,22,6,7.346938775510204,51.0,166
33320,Sri Lanka,England,Pallekele,133,17,5,7.747572815533981,41.0,169
3436,West Indies,Afghanistan,St Kitts,97,40,8,7.275,26.0,112
10002,Australia,South Africa,Cape Town,134,37,8,9.686746987951809,33.0,193
14662,South Africa,Australia,Johannesburg,180,9,7,9.72972972972973,59.0,201
13975,South Africa,England,Cape Town,61,73,9,7.787234042553192,42.0,191
5422,Sri Lanka,India,Mumbai,72,53,6,6.447761194029851,33.0,135
3937,Pakistan,New Zealand,Wellington,41,57,4,3.9047619047619047,19.0,105
26733,Pakistan,England,Cardiff,58,63,7,6.105263157894737,20.0,126
1473,West Indies,Pakistan,Dubai,100,14,2,5.660377358490566,44.0,115
49664,Pakistan,India,Mirpur,82,19,2,4.871287128712871,26.0,83
12113,England,Pakistan,Manchester,33,85,9,5.6571428571428575,30.0,131
31181,West Indies,Bangladesh,Mirpur,77,48,8,6.416666666666667,26.0,132
27459,England,Pakistan,Dubai,39,83,9,6.324324324324325,33.0,148
44566,South Africa,Australia,Johannesburg,198,1,3,9.983193277310924,55.0,204
32910,South Africa,Australia,Colombo,69,52,6,6.088235294117647,34.0,146
18812,England,New Zealand,Christchurch,86,58,6,8.32258064516129,25.0,193
38930,New Zealand,Sri Lanka,Pallekele,100,25,5,6.315789473684211,35.0,142
23656,Australia,Pakistan,Melbourne,68,67,7,7.69811320754717,38.0,127
1609,Pakistan,West Indies,Dubai,155,3,6,7.948717948717949,49.0,160
8375,Pakistan,Australia,Abu Dhabi,47,82,9,7.421052631578948,41.0,155
26283,Australia,England,Barbados,81,40,6,6.075,41.0,147
5529,India,Sri Lanka,Colombo,57,72,8,7.125,43.0,174
787,England,South Africa,Cardiff,64,73,9,8.170212765957446,41.0,181
21580,South Africa,India,Nottingham,77,46,8,6.243243243243243,23.0,130
23564,West Indies,Australia,Sydney,83,38,4,6.073170731707317,32.0,138
25175,England,South Africa,Barbados,129,27,6,8.32258064516129,36.0,168
35596,Pakistan,South Africa,Centurion,160,28,7,10.434782608695652,54.0,195
43861,New Zealand,South Africa,Centurion,61,81,9,9.384615384615383,54.0,177
21125,New Zealand,Pakistan,London,93,16,3,5.365384615384615,20.0,99
6683,South Africa,Pakistan,Johannesburg,133,18,7,7.823529411764706,43.0,188
549,South Africa,New Zealand,Auckland,80,68,9,9.23076923076923,61.0,185
12503,Sri Lanka,Pakistan,Lahore,101,47,9,8.301369863013699,32.0,165
30307,India,England,Kolkata,65,62,7,6.724137931034483,39.0,120
43404,England,South Africa,Johannesburg,89,49,7,7.52112676056338,31.0,171
30106,New Zealand,South Africa,Hamilton,143,21,7,8.666666666666666,46.0,173
28078,Pakistan,South Africa,Abu Dhabi,50,61,5,5.084745762711864,21.0,120
42540,England,New Zealand,Manchester,104,46,6,8.432432432432432,34.0,191
28504,New Zealand,Pakistan,Hamilton,175,10,6,9.545454545454543,77.0,185
24563,Pakistan,England,Barbados,121,15,3,6.914285714285715,33.0,147
9439,Sri Lanka,Australia,Melbourne,141,2,4,7.169491525423729,41.0,142
30426,West Indies,England,London,63,65,8,6.872727272727273,21.0,125
6904,Sri Lanka,South Africa,Cape Town,75,49,6,6.338028169014085,29.0,134
19637,Australia,New Zealand,Sydney,135,8,4,7.232142857142857,42.0,150
20069,England,Pakistan,London,79,75,8,10.533333333333331,61.0,185
8437,Pakistan,Australia,Abu Dhabi,130,20,6,7.8,42.0,155
22649,England,South Africa,Johannesburg,46,89,8,8.903225806451612,45.0,202
8552,Pakistan,Australia,Dubai,106,28,8,6.913043478260869,35.0,147
31596,England,Afghanistan,Colombo,168,8,6,9.0,63.0,196
38376,New Zealand,West Indies,Auckland,49,88,9,9.1875,47.0,189
40304,South Africa,England,Chittagong,161,10,7,8.781818181818181,47.0,196
37895,South Africa,Australia,Centurion,54,68,7,6.230769230769231,34.0,128
11639,India,West Indies,Lauderhill,70,69,9,8.235294117647058,39.0,167
11880,Australia,England,Southampton,52,72,7,6.5,42.0,157
30922,England,Pakistan,Dubai,81,59,6,7.967213114754099,43.0,150
9133,West Indies,India,Kolkata,47,62,6,4.862068965517241,18.0,109
13832,South Africa,England,Cape Town,54,89,9,10.451612903225806,54.0,179
23178,Pakistan,Sri Lanka,Colombo,90,54,7,8.181818181818182,37.0,172
30773,Pakistan,England,Dubai,47,87,9,8.545454545454545,40.0,144
49242,India,West Indies,Mumbai,67,70,9,8.04,50.0,192
15105,South Africa,India,Johannesburg,63,51,6,5.478260869565218,30.0,126
13400,West Indies,New Zealand,Auckland,146,33,3,10.06896551724138,51.0,180
28808,Pakistan,South Africa,Abu Dhabi,46,76,7,6.2727272727272725,23.0,119
41759,Bangladesh,Sri Lanka,Chittagong,67,47,4,5.506849315068493,20.0,120
46773,New Zealand,India,Nagpur,34,82,8,5.368421052631579,21.0,126
38195,Sri Lanka,Pakistan,Dubai,106,19,6,6.297029702970297,35.0,145
34570,South Africa,India,Johannesburg,84,59,9,8.262295081967213,36.0,219
33788,West Indies,Australia,Colombo,100,43,8,7.792207792207792,41.0,205
13759,Pakistan,New Zealand,Hamilton,86,42,6,6.615384615384615,31.0,163
357,New Zealand,Bangladesh,Mount Maunganui,175,14,5,9.90566037735849,50.0,195
16456,South Africa,England,Cape Town,54,72,7,6.75,31.0,154
14118,England,Australia,Southampton,99,57,8,9.428571428571429,51.0,179
43055,South Africa,Australia,Melbourne,72,29,6,4.747252747252747,21.0,101
17131,New Zealand,South Africa,Durban,132,19,4,7.841584158415841,42.0,153
13266,Australia,India,Sydney,125,35,8,8.823529411764707,46.0,186
31344,India,Afghanistan,Colombo,131,11,6,7.2110091743119265,43.0,159
26024,Sri Lanka,England,St Lucia,75,40,6,5.625,30.0,128
38671,Sri Lanka,England,London,102,39,6,7.555555555555555,28.0,183
40298,South Africa,England,Chittagong,149,16,7,8.596153846153847,50.0,196
31971,India,England,Colombo,151,6,7,7.947368421052632,45.0,170
26149,Pakistan,Australia,St Lucia,98,47,8,8.054794520547945,38.0,191
15494,West Indies,South Africa,Johannesburg,145,38,9,10.609756097560975,52.0,205
8791,Pakistan,New Zealand,Abu Dhabi,93,35,7,6.564705882352941,35.0,148
26537,New Zealand,Australia,Wellington,110,14,4,6.226415094339623,44.0,118
27580,Australia,England,Adelaide,40,85,10,6.857142857142857,36.0,157
17065,New Zealand,South Africa,Durban,52,81,10,8.0,46.0,153
20579,England,South Africa,Nottingham,47,60,7,4.7,22.0,111
39742,West Indies,Bangladesh,Mirpur,55,69,10,6.470588235294118,26.0,171
10503,India,West Indies,Mumbai,174,26,8,11.106382978723405,43.0,240
20696,Sri Lanka,Pakistan,London,75,75,10,10.0,44.0,150
49531,India,Bangladesh,Mirpur,101,27,6,6.516129032258065,49.0,166
26726,Pakistan,England,Cardiff,55,70,8,6.6,31.0,126
27511,England,Pakistan,Dubai,100,31,9,6.741573033707865,36.0,148
37388,Australia,England,Sydney,117,43,8,9.116883116883116,58.0,195
9736,South Africa,England,Centurion,138,38,7,10.097560975609756,49.0,222
20179,Australia,Sri Lanka,Nottingham,47,89,9,9.096774193548388,46.0,159
45051,Australia,India,Sydney,175,13,6,9.813084112149532,57.0,197
34692,West Indies,New Zealand,Lauderhill,65,62,9,6.724137931034483,33.0,209
45603,New Zealand,Sri Lanka,Mount Maunganui,69,76,10,9.409090909090908,35.0,182
11787,England,Australia,Southampton,101,44,6,7.973684210526316,37.0,162
23047,Bangladesh,West Indies,St Kitts,62,59,4,6.098360655737705,27.0,118
44669,South Africa,Australia,Cape Town,136,20,7,8.16,37.0,178
9259,Australia,Sri Lanka,Adelaide,117,58,10,11.32258064516129,63.0,233
19354,South Africa,Australia,Centurion,81,46,7,6.567567567567568,30.0,156
10235,India,Bangladesh,Delhi,75,48,7,6.25,31.0,148
25917,West Indies,Australia,St Lucia,86,30,1,5.733333333333333,25.0,105
34450,West Indies,Australia,Barbados,113,57,7,10.761904761904765,52.0,160
15138,South Africa,India,Johannesburg,108,18,4,6.352941176470588,44.0,126
39637,South Africa,New Zealand,Chittagong,68,51,7,5.913043478260869,26.0,170
3105,Pakistan,West Indies,Trinidad,132,5,2,6.886956521739131,34.0,137
491,New Zealand,Bangladesh,Mount Maunganui,185,3,6,9.487179487179487,73.0,194
21614,South Africa,India,Nottingham,113,12,6,6.277777777777778,33.0,130
33262,Sri Lanka,England,Pallekele,56,74,9,7.304347826086956,38.0,169
43671,South Africa,Bangladesh,Mirpur,126,30,7,8.4,31.0,169
29589,Sri Lanka,Australia,Pallekele,109,46,7,8.837837837837839,47.0,157
42428,New Zealand,Pakistan,Dubai,101,35,6,7.129411764705883,41.0,135
17714,New Zealand,Pakistan,Cape Town,64,64,9,6.857142857142857,32.0,143
14473,West Indies,New Zealand,Auckland,33,73,8,4.212765957446808,20.0,126
34940,India,Sri Lanka,Pallekele,64,68,9,7.384615384615385,32.0,155
37507,West Indies,England,Barbados,93,46,8,7.54054054054054,30.0,170
12594,Sri Lanka,Pakistan,Lahore,60,76,8,8.181818181818182,44.0,182
13158,Australia,India,Sydney,159,18,7,9.352941176470589,44.0,194
50022,Pakistan,Bangladesh,Mirpur,102,15,4,5.828571428571428,50.0,129
18247,New Zealand,England,Manchester,113,7,3,6.0,37.0,123
16002,New Zealand,Sri Lanka,Johannesburg,124,28,5,8.08695652173913,30.0,164
22353,New Zealand,West Indies,Hamilton,166,14,4,9.39622641509434,25.0,191
13959,South Africa,England,Cape Town,36,89,9,6.967741935483871,35.0,191
11148,India,New Zealand,Hamilton,92,60,9,9.2,50.0,179
37708,England,West Indies,Barbados,60,87,10,10.909090909090908,56.0,165
36668,New Zealand,Sri Lanka,Pallekele,41,56,4,3.84375,26.0,74
9587,England,South Africa,Durban,89,64,8,9.535714285714286,61.0,204
46400,West Indies,Sri Lanka,Colombo,132,27,6,8.516129032258064,50.0,162
307,New Zealand,Bangladesh,Mount Maunganui,76,64,7,8.142857142857142,34.0,195
37097,South Africa,Sri Lanka,Colombo,23,86,7,4.0588235294117645,18.0,115
21601,South Africa,India,Nottingham,99,25,7,6.252631578947368,27.0,130
38751,New Zealand,Bangladesh,Mirpur,71,80,10,10.65,52.0,204
30078,New Zealand,South Africa,Hamilton,97,46,8,7.864864864864865,40.0,173
43142,South Africa,Australia,Sydney,79,63,9,8.31578947368421,45.0,145
47053,Pakistan,Bangladesh,Kolkata,99,54,9,9.0,44.0,201
25739,India,Sri Lanka,St Lucia,63,79,9,9.21951219512195,52.0,163
15084,South Africa,India,Johannesburg,41,72,6,5.125,22.0,126
287,New Zealand,Bangladesh,Mount Maunganui,50,83,7,8.108108108108109,37.0,195
11656,India,West Indies,Lauderhill,88,53,9,7.880597014925373,33.0,167
48795,Australia,India,Chandigarh,117,27,6,7.548387096774194,33.0,160
47692,Sri Lanka,West Indies,Bangalore,93,19,4,5.524752475247524,28.0,122
1471,West Indies,Pakistan,Dubai,99,16,2,5.711538461538462,43.0,115
41847,South Africa,West Indies,Cape Town,35,82,8,5.526315789473684,26.0,165
11992,England,Australia,Southampton,33,85,9,5.6571428571428575,31.0,145
19744,England,West Indies,Trinidad,111,26,4,7.085106382978723,29.0,121
12960,Bangladesh,Pakistan,Lahore,27,87,8,4.909090909090909,26.0,136
23438,New Zealand,Sri Lanka,Colombo,110,40,8,8.25,44.0,170
26408,Bangladesh,New Zealand,Hamilton,60,37,3,4.337349397590361,14.0,78
12159,England,Pakistan,Manchester,115,40,7,8.625,63.0,131
11257,India,New Zealand,Wellington,56,77,7,7.813953488372093,33.0,165
37914,South Africa,Australia,Centurion,72,49,6,6.084507042253521,30.0,128
4166,Pakistan,New Zealand,Mount Maunganui,52,77,9,7.255813953488372,37.0,181
18320,Australia,India,Mumbai,85,56,8,7.96875,31.0,166
18470,New Zealand,South Africa,Johannesburg,85,32,4,5.795454545454546,19.0,129
32639,New Zealand,England,Pallekele,42,78,7,6.0,33.0,148
33877,West Indies,Sri Lanka,Colombo,19,77,8,2.6511627906976742,18.0,137
10589,New Zealand,England,Christchurch,65,63,8,6.842105263157895,42.0,153
36148,Pakistan,Australia,Dubai,37,84,9,6.166666666666667,24.0,151
22029,India,New Zealand,Wellington,41,86,8,7.235294117647059,40.0,149
11397,India,New Zealand,Mount Maunganui,80,61,9,8.135593220338983,40.0,163
23418,New Zealand,Sri Lanka,Colombo,83,60,10,8.3,37.0,170
10529,India,West Indies,Mumbai,233,1,7,11.747899159663865,60.0,240
