,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
27204,Sri Lanka,India,Chandigarh,63,87,9,11.454545454545455,53.0,206
28061,Pakistan,South Africa,Abu Dhabi,37,78,6,5.285714285714286,28.0,120
38553,West Indies,New Zealand,Wellington,99,33,6,6.827586206896552,33.0,159
34603,South Africa,India,Johannesburg,145,26,8,9.25531914893617,53.0,219
19763,England,West Indies,Trinidad,121,7,2,6.424778761061947,24.0,121
6323,Bangladesh,India,Colombo,109,31,5,7.348314606741573,41.0,166
19194,Australia,South Africa,Johannesburg,43,81,8,6.615384615384615,38.0,166
29998,South Africa,New Zealand,Wellington,134,4,4,6.931034482758621,57.0,147
35849,New Zealand,England,Hamilton,144,20,6,8.64,39.0,192
14473,West Indies,New Zealand,Auckland,33,73,8,4.212765957446808,20.0,126
32702,New Zealand,England,Pallekele,111,17,5,6.466019417475728,43.0,148
35445,New Zealand,South Africa,Durban,41,65,4,4.472727272727273,22.0,86
14249,South Africa,New Zealand,Johannesburg,95,49,8,8.028169014084508,29.0,133
17117,New Zealand,South Africa,Durban,111,31,6,7.48314606741573,35.0,153
30591,West Indies,England,London,77,22,6,4.714285714285714,28.0,113
44506,South Africa,Australia,Johannesburg,94,58,8,9.096774193548388,43.0,204
31684,West Indies,Australia,Colombo,104,44,7,8.210526315789474,34.0,191
2478,New Zealand,Australia,Auckland,129,12,2,7.166666666666667,26.0,150
45424,Sri Lanka,England,Southampton,134,11,2,7.376146788990826,37.0,140
10831,New Zealand,England,Auckland,120,63,7,12.631578947368421,44.0,146
12645,Sri Lanka,Pakistan,Lahore,137,27,7,8.838709677419354,44.0,182
41101,South Africa,India,Mirpur,44,88,8,8.25,39.0,172
20572,England,South Africa,Nottingham,41,66,7,4.555555555555555,25.0,111
30814,Pakistan,England,Dubai,78,46,5,6.324324324324325,20.0,144
14210,South Africa,New Zealand,Johannesburg,52,88,10,9.75,44.0,133
24054,India,South Africa,St Lucia,110,31,8,7.415730337078652,43.0,186
4094,Pakistan,New Zealand,Auckland,149,24,8,9.3125,45.0,201
16024,New Zealand,Sri Lanka,Johannesburg,154,6,4,8.105263157894736,41.0,164
48796,Australia,India,Chandigarh,118,26,6,7.531914893617022,33.0,160
25177,England,South Africa,Barbados,131,25,6,8.273684210526316,34.0,168
44689,South Africa,Australia,Cape Town,178,0,6,8.9,55.0,178
45102,England,Pakistan,Dubai,40,83,7,6.486486486486487,33.0,160
21222,England,India,London,97,32,7,6.613636363636363,28.0,153
33176,West Indies,New Zealand,Pallekele,102,39,4,7.555555555555555,34.0,139
18602,West Indies,South Africa,Johannesburg,90,25,4,5.684210526315789,40.0,131
32400,South Africa,Pakistan,Colombo,35,72,7,4.375,22.0,133
31841,Pakistan,New Zealand,Pallekele,149,11,6,8.20183486238532,27.0,177
14149,England,Australia,Southampton,127,26,5,8.106382978723405,27.0,179
31269,India,Afghanistan,Colombo,35,83,8,5.675675675675675,26.0,159
42942,Australia,South Africa,Adelaide,119,21,6,7.212121212121212,47.0,144
25173,England,South Africa,Barbados,125,29,6,8.241758241758241,42.0,168
43308,England,South Africa,Cape Town,110,19,3,6.534653465346534,30.0,134
4926,Pakistan,Sri Lanka,Lahore,91,47,8,7.47945205479452,38.0,180
8030,New Zealand,India,Auckland,97,47,6,7.972602739726027,49.0,158
40649,Sri Lanka,New Zealand,Chittagong,74,46,6,6.0,27.0,119
20434,Sri Lanka,West Indies,Nottingham,73,80,10,10.95,52.0,192
12542,Sri Lanka,Pakistan,Lahore,154,8,5,8.25,42.0,165
47310,South Africa,England,Mumbai,137,44,7,10.81578947368421,39.0,229
8073,New Zealand,India,Auckland,149,8,5,7.982142857142857,35.0,158
10839,New Zealand,England,Auckland,145,55,6,13.384615384615385,58.0,146
9627,England,South Africa,Durban,134,25,5,8.463157894736842,42.0,204
43236,England,South Africa,Cape Town,45,90,9,9.0,44.0,134
30087,New Zealand,South Africa,Hamilton,101,39,8,7.481481481481482,29.0,173
21854,Sri Lanka,West Indies,London,127,16,6,7.326923076923077,48.0,158
6793,Pakistan,South Africa,Centurion,110,37,5,7.951807228915663,31.0,168
18344,Australia,India,Mumbai,115,32,7,7.840909090909091,38.0,166
43303,England,South Africa,Cape Town,106,24,4,6.625,27.0,134
8923,New Zealand,Pakistan,Dubai,106,28,6,6.913043478260869,38.0,153
30895,England,Pakistan,Dubai,42,86,8,7.411764705882353,35.0,150
45595,New Zealand,Sri Lanka,Mount Maunganui,62,84,10,10.333333333333334,48.0,182
43072,South Africa,Australia,Melbourne,93,12,4,5.166666666666667,30.0,101
42953,Australia,South Africa,Adelaide,130,10,5,7.090909090909091,35.0,144
38921,New Zealand,Sri Lanka,Pallekele,93,34,6,6.488372093023256,38.0,142
26476,New Zealand,Australia,Wellington,36,74,7,4.695652173913044,29.0,118
8674,Pakistan,Australia,Dubai,110,31,8,7.415730337078652,36.0,150
31715,West Indies,Australia,Colombo,163,14,5,9.226415094339623,58.0,191
45021,Australia,India,Sydney,118,40,7,8.85,45.0,197
5383,Sri Lanka,India,Mumbai,27,89,7,5.225806451612903,26.0,135
15534,West Indies,South Africa,Johannesburg,204,2,5,10.372881355932204,43.0,205
18457,New Zealand,South Africa,Johannesburg,78,45,5,6.24,25.0,129
900,India,England,Nagpur,48,82,9,7.578947368421052,39.0,144
37525,West Indies,England,Barbados,120,28,7,7.826086956521739,37.0,170
15879,India,Pakistan,Durban,99,27,5,6.387096774193548,31.0,141
41675,Sri Lanka,Bangladesh,Chittagong,146,11,4,8.036697247706423,30.0,168
26548,New Zealand,Australia,Wellington,117,3,2,6.0,25.0,118
28253,India,South Africa,Durban,153,12,5,8.5,44.0,168
13862,South Africa,England,Cape Town,86,60,8,8.6,32.0,179
4647,Sri Lanka,Pakistan,Abu Dhabi,34,90,8,6.8,34.0,102
48525,New Zealand,Bangladesh,Kolkata,73,45,8,5.84,26.0,145
40499,India,Australia,Mirpur,54,66,7,6.0,24.0,159
49483,India,Bangladesh,Mirpur,41,75,8,5.466666666666667,27.0,166
20878,India,West Indies,London,126,18,6,7.411764705882353,60.0,153
5259,India,South Africa,Cape Town,53,88,9,9.9375,48.0,172
11396,India,New Zealand,Mount Maunganui,79,62,9,8.172413793103448,41.0,163
25139,England,South Africa,Barbados,80,63,9,8.421052631578947,37.0,168
32953,South Africa,Australia,Colombo,118,11,5,6.495412844036697,36.0,146
36474,Australia,Sri Lanka,Sydney,136,1,7,6.857142857142857,35.0,137
4543,India,New Zealand,Delhi,56,72,10,7.0,35.0,202
34240,Pakistan,Bangladesh,Mirpur,114,20,4,6.84,27.0,135
26891,Pakistan,New Zealand,Dubai,121,28,5,7.891304347826087,35.0,161
48533,New Zealand,Bangladesh,Kolkata,84,38,8,6.146341463414634,27.0,145
49777,Bangladesh,Sri Lanka,Mirpur,124,14,5,7.018867924528302,40.0,147
10116,South Africa,India,Chandigarh,90,47,7,7.397260273972603,44.0,149
489,New Zealand,Bangladesh,Mount Maunganui,178,5,6,9.28695652173913,71.0,194
27516,England,Pakistan,Dubai,106,27,9,6.838709677419355,37.0,148
31963,India,England,Colombo,141,14,7,7.981132075471698,47.0,170
14875,New Zealand,Sri Lanka,Wellington,124,40,7,9.3,40.0,162
35668,England,New Zealand,Auckland,71,78,9,10.142857142857142,52.0,214
8947,New Zealand,Pakistan,Dubai,148,4,4,7.655172413793103,55.0,153
12254,Pakistan,England,Manchester,112,44,8,8.842105263157896,48.0,195
38791,New Zealand,Bangladesh,Mirpur,129,41,8,9.79746835443038,51.0,204
12894,Bangladesh,Pakistan,Lahore,99,31,7,6.674157303370786,37.0,141
47683,Sri Lanka,West Indies,Bangalore,87,27,5,5.612903225806452,31.0,122
23754,Afghanistan,India,St Lucia,29,84,7,4.833333333333333,24.0,115
49841,Sri Lanka,India,Mirpur,35,73,7,4.468085106382978,25.0,138
30316,India,England,Kolkata,70,53,6,6.268656716417911,37.0,120
27904,New Zealand,Sri Lanka,Lauderhill,113,6,4,5.947368421052632,34.0,120
31908,India,England,Colombo,68,69,9,8.0,35.0,170
27299,Sri Lanka,India,Chandigarh,206,0,3,10.214876033057852,48.0,206
18816,England,New Zealand,Christchurch,89,54,6,8.090909090909092,22.0,193
34008,West Indies,England,Nottingham,47,68,7,5.423076923076923,30.0,172
44273,Sri Lanka,Pakistan,Colombo,90,46,6,7.297297297297297,36.0,172
5915,Sri Lanka,India,Colombo,76,71,8,9.306122448979592,42.0,152
6296,Bangladesh,India,Colombo,70,57,6,6.666666666666667,31.0,166
42629,England,Australia,Cardiff,31,82,8,4.894736842105263,23.0,182
45237,England,Pakistan,Dubai,60,70,8,7.2,36.0,172
6798,Pakistan,South Africa,Centurion,120,32,5,8.181818181818182,37.0,168
31589,England,Afghanistan,Colombo,148,14,7,8.377358490566039,53.0,196
44661,South Africa,Australia,Cape Town,125,28,7,8.152173913043478,36.0,178
26993,Pakistan,New Zealand,Dubai,90,49,8,7.605633802816901,37.0,153
5798,Sri Lanka,Bangladesh,Colombo,98,60,9,9.8,36.0,214
12041,England,Australia,Southampton,94,37,6,6.795180722891566,37.0,145
32570,India,Australia,Colombo,104,25,5,6.568421052631579,30.0,140
10941,New Zealand,India,Auckland,165,24,7,10.3125,63.0,203
5200,India,South Africa,Centurion,132,25,6,8.336842105263157,42.0,188
32441,South Africa,Pakistan,Colombo,79,31,6,5.325842696629214,36.0,133
16200,New Zealand,India,Johannesburg,64,73,9,8.170212765957446,40.0,190
25509,Pakistan,South Africa,St Lucia,47,65,7,5.127272727272727,29.0,148
4920,Pakistan,Sri Lanka,Lahore,86,53,9,7.701492537313433,38.0,180
26897,Pakistan,New Zealand,Dubai,129,22,5,7.8979591836734695,36.0,161
43921,New Zealand,South Africa,Centurion,141,24,6,8.8125,40.0,177
24326,South Africa,Afghanistan,Barbados,137,3,4,7.0256410256410255,46.0,139
4727,Sri Lanka,Pakistan,Abu Dhabi,101,11,1,5.559633027522936,23.0,102
47070,Pakistan,Bangladesh,Kolkata,121,37,8,8.74698795180723,39.0,201
35982,New Zealand,England,Wellington,128,8,5,6.857142857142857,36.0,139
13095,Australia,India,Sydney,67,78,9,9.571428571428571,40.0,194
47072,Pakistan,Bangladesh,Kolkata,122,35,8,8.611764705882353,35.0,201
18019,India,Pakistan,Johannesburg,141,7,5,7.486725663716814,36.0,157
41879,South Africa,West Indies,Cape Town,90,51,7,7.826086956521739,53.0,165
5024,India,South Africa,Johannesburg,90,75,8,12.0,53.0,203
16202,New Zealand,India,Johannesburg,65,71,9,7.959183673469388,39.0,190
42801,New Zealand,Pakistan,Dubai,85,34,6,5.930232558139535,29.0,144
18725,England,New Zealand,Auckland,148,24,5,9.25,54.0,184
1227,West Indies,India,Lauderhill,227,9,7,12.27027027027027,39.0,245
46160,New Zealand,Pakistan,Wellington,165,16,6,9.51923076923077,53.0,196
7033,South Africa,Sri Lanka,Centurion,103,46,9,8.35135135135135,56.0,180
15651,West Indies,Bangladesh,Johannesburg,139,9,5,7.513513513513513,44.0,164
15660,West Indies,Bangladesh,Johannesburg,164,0,2,8.2,62.0,164
34930,India,Sri Lanka,Pallekele,55,78,9,7.857142857142857,47.0,155
33193,West Indies,New Zealand,Pallekele,118,23,4,7.298969072164948,28.0,139
42024,South Africa,West Indies,Johannesburg,164,34,6,11.44186046511628,43.0,231
3277,Afghanistan,West Indies,St Kitts,36,76,7,4.909090909090909,20.0,110
40628,Sri Lanka,New Zealand,Chittagong,50,66,7,5.555555555555555,21.0,119
30101,New Zealand,South Africa,Hamilton,123,25,7,7.768421052631579,31.0,173
13174,Australia,India,Sydney,185,2,5,9.40677966101695,54.0,194
20307,South Africa,New Zealand,London,47,84,10,7.833333333333333,43.0,128
30577,West Indies,England,London,62,36,7,4.428571428571429,19.0,113
43853,New Zealand,South Africa,Centurion,46,89,10,8.903225806451612,42.0,177
17477,Bangladesh,Pakistan,Cape Town,86,52,7,7.588235294117647,34.0,140
19957,India,Bangladesh,Nottingham,83,58,9,8.03225806451613,32.0,180
46350,West Indies,Sri Lanka,Colombo,70,75,8,9.333333333333334,56.0,162
34691,West Indies,New Zealand,Lauderhill,64,63,9,6.7368421052631575,32.0,209
15642,West Indies,Bangladesh,Johannesburg,126,18,6,7.411764705882353,37.0,164
46262,Sri Lanka,West Indies,Pallekele,126,37,8,9.108433734939759,42.0,215
11270,India,New Zealand,Wellington,79,64,6,8.464285714285714,31.0,165
38443,New Zealand,West Indies,Auckland,141,22,5,8.63265306122449,48.0,189
31212,West Indies,Bangladesh,Mirpur,111,18,5,6.529411764705882,33.0,132
41011,Sri Lanka,West Indies,Mirpur,73,55,7,6.7384615384615385,25.0,160
28093,Pakistan,South Africa,Abu Dhabi,59,48,5,4.916666666666667,20.0,120
7443,Australia,India,Sydney,133,13,4,7.457943925233645,42.0,164
16502,South Africa,England,Cape Town,96,27,4,6.193548387096774,22.0,154
44905,India,Australia,Melbourne,127,33,9,8.758620689655173,43.0,184
15193,West Indies,England,London,62,85,9,10.628571428571428,53.0,208
793,England,South Africa,Cardiff,73,67,9,8.264150943396226,43.0,181
40616,Sri Lanka,New Zealand,Chittagong,42,77,7,5.8604651162790695,18.0,119
38063,Pakistan,South Africa,Dubai,72,26,3,4.595744680851064,27.0,98
39027,Afghanistan,Bangladesh,Mirpur,56,51,5,4.869565217391305,19.0,72
8624,Pakistan,Australia,Dubai,60,79,10,8.78048780487805,50.0,150
36293,Australia,Pakistan,Dubai,103,61,10,10.474576271186441,62.0,168
41658,Sri Lanka,Bangladesh,Chittagong,126,27,4,8.129032258064516,33.0,168
9162,West Indies,India,Kolkata,63,33,4,4.344827586206897,16.0,109
13229,Australia,India,Sydney,71,69,9,8.352941176470589,45.0,186
19801,Australia,West Indies,London,32,88,7,6.0,29.0,169
28208,India,South Africa,Durban,85,56,8,7.96875,30.0,168
25157,England,South Africa,Barbados,100,45,8,8.0,30.0,168
7175,South Africa,Sri Lanka,Johannesburg,127,30,8,8.466666666666667,57.0,198
13788,Pakistan,New Zealand,Hamilton,133,13,4,7.457943925233645,49.0,163
973,India,England,Nagpur,131,10,6,7.1454545454545455,33.0,144
24048,India,South Africa,St Lucia,103,37,8,7.445783132530121,47.0,186
39923,Sri Lanka,England,Chittagong,158,15,7,9.028571428571428,53.0,189
30247,South Africa,New Zealand,Auckland,161,2,3,8.186440677966102,29.0,165
23430,New Zealand,Sri Lanka,Colombo,106,48,9,8.833333333333334,52.0,170
12121,England,Pakistan,Manchester,40,77,9,5.5813953488372094,33.0,131
2680,Pakistan,West Indies,Trinidad,51,55,6,4.707692307692308,19.0,132
8297,New Zealand,Sri Lanka,Auckland,95,34,5,6.627906976744186,42.0,179
17118,New Zealand,South Africa,Durban,115,30,6,7.666666666666667,39.0,153
38561,West Indies,New Zealand,Wellington,113,25,6,7.136842105263158,41.0,159
976,India,England,Nagpur,139,7,5,7.380530973451328,35.0,144
14122,England,Australia,Southampton,102,53,7,9.134328358208956,51.0,179
11912,Australia,England,Southampton,90,40,5,6.75,36.0,157
28797,Pakistan,South Africa,Abu Dhabi,39,87,8,7.090909090909091,25.0,119
14650,South Africa,Australia,Johannesburg,161,21,8,9.757575757575758,61.0,201
38697,Sri Lanka,England,London,151,13,4,8.467289719626168,58.0,183
20435,Sri Lanka,West Indies,Nottingham,74,79,10,10.829268292682928,51.0,192
21359,England,West Indies,London,127,21,6,7.696969696969697,31.0,161
40280,South Africa,England,Chittagong,119,33,8,8.206896551724139,38.0,196
4592,India,New Zealand,Delhi,156,25,10,9.852631578947369,63.0,202
38786,New Zealand,Bangladesh,Mirpur,119,45,8,9.52,45.0,204
13895,South Africa,England,Cape Town,127,28,7,8.282608695652174,40.0,179
17084,New Zealand,South Africa,Durban,71,64,8,7.607142857142857,31.0,153
49776,Bangladesh,Sri Lanka,Mirpur,123,15,5,7.0285714285714285,39.0,147
23600,West Indies,Australia,Sydney,125,3,3,6.410256410256411,36.0,138
31398,New Zealand,Bangladesh,Pallekele,38,83,9,6.162162162162162,30.0,191
44495,South Africa,Australia,Johannesburg,79,69,8,9.294117647058824,52.0,204
40735,Bangladesh,Australia,Mirpur,42,80,8,6.3,38.0,153
18417,New Zealand,South Africa,Johannesburg,39,83,8,6.324324324324325,33.0,129
27667,Australia,England,Adelaide,157,0,6,7.785123966942149,41.0,157
1434,West Indies,Pakistan,Dubai,48,49,2,4.056338028169014,19.0,115
34226,Pakistan,Bangladesh,Mirpur,104,33,5,7.172413793103448,38.0,135
34623,South Africa,India,Johannesburg,193,6,7,10.157894736842104,62.0,219
49735,Bangladesh,Sri Lanka,Mirpur,62,54,7,5.636363636363637,21.0,147
12238,Pakistan,England,Manchester,87,60,9,8.7,45.0,195
24012,India,South Africa,St Lucia,43,72,8,5.375,29.0,186
9946,Australia,South Africa,Cape Town,63,89,10,12.193548387096774,61.0,193
39933,Sri Lanka,England,Chittagong,173,6,6,9.105263157894736,43.0,189
33135,West Indies,New Zealand,Pallekele,63,79,7,9.21951219512195,43.0,139
7947,Pakistan,England,Cardiff,155,8,5,8.303571428571429,37.0,173
23709,Australia,Pakistan,Melbourne,115,16,2,6.634615384615385,31.0,127
39467,West Indies,India,Mirpur,18,92,10,3.857142857142857,18.0,129
3160,West Indies,Pakistan,Trinidad,52,71,8,6.36734693877551,25.0,124
47076,Pakistan,Bangladesh,Kolkata,138,31,8,9.303370786516854,50.0,201
8888,New Zealand,Pakistan,Dubai,67,62,7,6.931034482758621,25.0,153
29970,South Africa,New Zealand,Wellington,89,32,6,6.068181818181818,34.0,147
43628,South Africa,Bangladesh,Mirpur,71,72,10,8.875,41.0,169
18358,Australia,India,Mumbai,127,18,6,7.470588235294118,31.0,166
7828,Bangladesh,West Indies,Lauderhill,177,3,5,9.076923076923077,41.0,184
31060,England,Pakistan,Abu Dhabi,74,43,6,5.766233766233766,23.0,129
7039,South Africa,Sri Lanka,Centurion,112,40,9,8.4,54.0,180
43734,New Zealand,South Africa,Durban,50,87,10,9.090909090909092,50.0,151
15514,West Indies,South Africa,Johannesburg,178,22,7,10.89795918367347,47.0,205
45111,England,Pakistan,Dubai,45,74,7,5.869565217391305,27.0,160
48373,South Africa,West Indies,Nagpur,45,77,7,6.27906976744186,30.0,122
25548,Pakistan,South Africa,St Lucia,116,26,6,7.404255319148936,53.0,148
33190,West Indies,New Zealand,Pallekele,113,26,4,7.212765957446808,25.0,139
37255,England,Australia,Melbourne,85,50,5,7.285714285714286,30.0,130
24734,Australia,India,Barbados,44,89,10,8.516129032258064,44.0,184
1660,West Indies,Pakistan,Abu Dhabi,31,72,7,3.875,18.0,103
8033,New Zealand,India,Auckland,103,44,6,8.131578947368421,53.0,158
27335,Pakistan,England,Dubai,24,84,8,4.0,19.0,129
13125,Australia,India,Sydney,109,50,8,9.342857142857143,42.0,194
26595,New Zealand,Australia,Christchurch,62,77,8,8.651162790697674,38.0,214
2600,West Indies,Pakistan,Barbados,86,15,3,4.914285714285715,28.0,111
39495,West Indies,India,Mirpur,43,64,9,4.607142857142857,26.0,129
7873,Pakistan,England,Cardiff,40,80,8,6.0,25.0,173
10346,India,Bangladesh,Nagpur,72,59,8,7.081967213114754,37.0,174
5351,India,South Africa,Cape Town,172,0,3,8.52892561983471,46.0,172
35797,New Zealand,England,Hamilton,75,71,10,9.183673469387756,48.0,192
46550,South Africa,Sri Lanka,Johannesburg,65,64,6,6.964285714285714,40.0,113
1361,West Indies,India,Lauderhill,143,2,0,7.271186440677966,33.0,143
5719,Bangladesh,India,Colombo,120,13,4,6.728971962616822,27.0,139
45783,Sri Lanka,New Zealand,Auckland,108,18,2,6.352941176470588,37.0,142
50195,Bangladesh,India,Mirpur,34,84,8,5.666666666666667,25.0,120
30839,Pakistan,England,Dubai,115,21,5,6.96969696969697,40.0,144
2573,West Indies,Pakistan,Barbados,59,40,4,4.425,20.0,111
11070,New Zealand,India,Auckland,115,16,6,6.634615384615385,34.0,132
2692,Pakistan,West Indies,Trinidad,73,43,6,5.688311688311688,32.0,132
28717,India,England,Manchester,114,41,6,8.658227848101266,48.0,165
1649,West Indies,Pakistan,Abu Dhabi,26,83,7,4.216216216216216,20.0,103
11058,New Zealand,India,Auckland,96,28,6,6.260869565217392,22.0,132
23028,Bangladesh,West Indies,St Kitts,46,78,6,6.571428571428571,34.0,118
24633,South Africa,New Zealand,Barbados,56,70,8,6.72,28.0,170
48049,England,Afghanistan,Delhi,85,32,3,5.795454545454546,26.0,142
2198,New Zealand,Australia,Auckland,159,38,8,11.634146341463415,67.0,243
31335,India,Afghanistan,Colombo,121,20,6,7.26,47.0,159
17593,India,South Africa,Durban,57,59,7,5.60655737704918,24.0,153
28318,Pakistan,New Zealand,Auckland,62,69,5,7.294117647058823,26.0,143
47828,Bangladesh,Australia,Bangalore,139,7,5,7.380530973451328,44.0,156
49475,India,Bangladesh,Mirpur,33,82,8,5.2105263157894735,29.0,166
27117,Sri Lanka,India,Nagpur,107,50,9,9.17142857142857,56.0,215
20764,Sri Lanka,Pakistan,London,138,9,5,7.45945945945946,29.0,150
46483,South Africa,Sri Lanka,Centurion,99,69,7,11.647058823529411,57.0,126
19575,Australia,New Zealand,Sydney,59,70,7,7.08,25.0,150
6955,Sri Lanka,South Africa,Cape Town,127,3,3,6.512820512820513,33.0,134
49238,India,West Indies,Mumbai,63,74,9,8.217391304347826,49.0,192
34075,West Indies,England,Nottingham,164,3,6,8.41025641025641,68.0,172
19864,Australia,West Indies,London,114,26,5,7.276595744680851,46.0,169
18091,India,Australia,Melbourne,45,57,5,4.285714285714286,18.0,74
10448,India,West Indies,Mumbai,81,78,10,11.571428571428571,67.0,240
5394,Sri Lanka,India,Mumbai,43,79,7,6.2926829268292686,34.0,135
42928,Australia,South Africa,Adelaide,101,34,6,7.046511627906977,44.0,144
19936,India,Bangladesh,Nottingham,58,79,10,8.487804878048781,42.0,180
